"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-24","8.95",,"0.00",,,"61","67","58","  240","  230","19.9","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-25","8.28",,"0.00",,,"61","66","59","  250","  240","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-26","9.17",,"0.00",,,"63","69","59","  270","  270","18.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-27","11.41",,"0.00",,,"62","68","58","  270","  260","18.1","27.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-28","8.95",,"0.00",,,"63","69","58","  260","  260","18.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-29","7.38",,"0.00",,,"62","68","59","  260","  250","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-30","6.71",,"0.00",,,"62","67","61","  250","  250","13.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-05-31","5.82",,"0.00",,,"62","66","60","  270","  270","12.1","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-01","7.61",,"0.00",,,"64","70","61","  260","  260","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-02","8.05",,"0.00",,,"64","69","59","  240","  260","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-03","7.16",,"0.00",,,"64","71","61","  270","  260","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-04","5.82",,"0.00",,,"63","67","61","  270","  260","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-05","6.71",,"0.00",,,"63","71","60","  270","  250","14.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-06","7.61",,"0.00",,,"64","68","62","  250","  250","14.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-07","7.61",,"0.00",,,"63","69","61","  260","  260","16.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-08","11.18",,"0.00",,,"63","68","60","  260","  260","21.9","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-09","9.62",,"0.00",,,"64","71","58","  270","  250","21.9","28.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-10","7.61",,"0.00",,,"64","69","61","  260","  260","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-11","10.51",,"0.00",,,"64","69","60","  280","  280","21.9","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-12","10.51",,"0.00",,,"63","71","56","  250","  250","23.0","28.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-13","7.83",,"0.00",,,"64","72","57","  260","  240","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-14","6.93",,"0.00",,,"67","76","60","  260","  270","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-15","6.26",,"0.00",,,"69","78","61","  250","  230","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-16","6.26",,"0.00",,,"70","77","62","  270","  260","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-17","7.61",,"0.00",,,"68","75","62","  260","  260","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-18","7.38",,"0.00",,,"66","74","61","  250","  260","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-19","7.83",,"0.00",,,"66","74","61","  250","  270","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-20","8.05",,"0.00",,,"65","72","61","  260","  250","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-21","8.05",,"0.00",,,"66","73","62","  270","  260","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-22","6.71",,"0.00",,,"67","75","63","  270","  240","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-23","9.40",,"0.00",,,"66","70","61","  270","  270","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-24","8.95",,"0.00",,,"65","71","61","  260","  280","16.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-25","7.61",,"0.00",,,"68","77","63","  250","  250","21.9","28.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-26","6.93",,"0.00",,,"71","82","64","  260","  280","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-27","7.61",,"0.00",,,"71","78","62","  270","  240","17.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-28","8.05",,"0.00",,,"67","72","61","  260",,"15.0",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-29","7.38",,"0.00",,,"67","74","63","  260","  230","16.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-06-30","7.61",,"0.00",,,"66","73","61","  260","  250","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-01","7.38",,"0.00",,,"65","72","62","  260","  240","15.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-02","7.38",,"0.00",,,"67","76","63","  230","  260","14.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-03","8.50",,"0.00",,,"67","74","63","  260","  280","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-04","8.50",,"0.00",,,"67","75","62","  260","  260","21.0","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-05","7.38",,"0.00",,,"68","76","63","  270","  250","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-06","8.28",,"0.00",,,"69","76","64","  270","  260","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-07","6.93",,"0.00",,,"72","83","66","  270","  280","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-08","6.93",,"0.00",,,"76","86","70","  290","  150","14.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-09","7.38",,"0.00",,,"77","88","69","  260","  150","15.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-10","8.28",,"0.00",,,"75","84","68","  260","  240","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-11","9.62",,"0.00",,,"72","77","67","  270","  260","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-12","7.83",,"0.00",,,"70","75","65","  250","  280","16.1","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-13","8.95",,"0.00",,,"69","75","65","  270","  280","19.9","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-14","8.28",,"0.00",,,"68","73","64","  260","  280","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-15","6.49",,"0.00",,,"70","80","65","  270","  240","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-16","6.93",,"0.00",,,"73","81","67","  270","  260","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-17","7.16",,"0.00",,,"72","77","68","  240","  240","14.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-18","8.50",,"0.00",,,"72","78","67","  270","  250","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-19","8.50",,"0.00",,,"71","78","67","  270","  260","16.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-20","8.28",,"0.00",,,"72","80","67","  270","  270","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-21","8.05",,"0.00",,,"71","77","66","  260","  270","17.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-22","8.05",,"0.00",,,"71","77","66","  260","  240","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-23","7.83",,"0.00",,,"71","77","67","  260","  250","16.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-24","6.93",,"0.00",,,"71","77","67","  260","  260","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-25","9.62",,"0.00",,,"71","77","68","  260","  260","19.9","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-26","10.07",,"0.00",,,"70","76","67","  270","  250","21.0","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-27","9.84",,"0.00",,,"70","77","67","  260","  270","21.0","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-28","6.93",,"0.00",,,"70","75","66","  270","  220","15.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-29","7.61",,"0.00",,,"70","77","66","  260","  260","18.1","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-30","9.17",,"0.00",,,"71","76","65","  260","  260","18.1","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-07-31","7.16",,"0.00",,,"68","74","65","  260","  270","18.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-01","6.71",,"0.00",,,"71","82","67","  260","  250","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-02","7.38",,"0.00",,,"76","86","71","  260","  260","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-03","8.95",,"0.00",,,"77","84","72","  260","  260","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-04","8.50",,"0.00",,,"75","79","69","  260","  260","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-05","7.61",,"0.00",,,"72","78","68","  260","  240","15.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-06","8.05",,"0.00",,,"72","78","67","  250","  270","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-07","8.05",,"0.00",,,"71","76","67","  260","  250","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-08","8.05",,"0.00",,,"71","78","67","  270","  260","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-09","8.28",,"0.00",,,"71","75","66","  270","  250","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-10","7.83",,"0.00",,,"70","76","66","  280","  270","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-11","8.72",,"0.00",,,"69","73","66","  250","  260","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-12","6.93",,"0.00",,,"69","76","64","  280","  280","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-13","8.05",,"0.00",,,"69","76","65","  270","  290","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-14","8.72",,"0.00",,,"69","75","65","  270","  250","17.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-15","8.05",,"0.00",,,"68","74","65","  270","  250","15.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-16","8.95",,"0.00",,,"69","75","66","  260","  270","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-17","8.72",,"0.00",,,"69","75","65","  270","  250","18.1","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-18","9.17",,"0.00",,,"69","75","65","  260","  260","18.1","27.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-19","8.95",,"0.00",,,"69","74","66","  240","  240","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-20","8.50",,"0.00",,,"69","76","66","  250","  260","17.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-21","8.72",,"0.00",,,"70","76","67","  260","  270","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-22","9.84",,"0.00",,,"70","75","66","  260","  260","21.9","25.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-23","8.72",,"0.00",,,"69","74","66","  270","  280","17.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-24","6.49",,"0.00",,,"68","73","66","  260","  260","16.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-25","6.93",,"0.00",,,"69","74","67","  260","  240","14.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-26","8.28",,"0.00",,,"69","75","66","  270","  260","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-27","8.95",,"0.00",,,"68","73","65","  260","  260","18.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-28","8.50",,"0.00",,,"69","76","68","  260","  250","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-29","6.26",,"0.00",,,"72","83","67","  270","  260","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-30","6.26",,"0.00",,,"74","83","68","  260","  270","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-08-31","6.71",,"0.00",,,"77","93","71","  260","  270","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-01","7.83",,"0.00",,,"80","92","73","  260","  260","17.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-02","6.04",,"0.00",,,"81","95","73","  260","  140","14.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-03","6.93",,"0.00",,,"84","97","75","  260","  300","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-04","5.82",,"0.06",,,"76","79","71","  250","  160","14.1","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-05","10.51",,"0.00",,,"74","78","70","  260","  240","19.9","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-06","9.17",,"0.00",,,"72","75","66","  260","  250","25.1","30.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-07","8.95",,"0.00",,,"71","77","66","  270","  270","25.1","30.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-08","6.71",,"0.00",,,"70","77","65","  270","  230","15.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-09","8.28",,"0.00",,,"70","76","65","  260","  260","21.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-10","7.38",,"0.00",,,"70","82","65","  250","  250","21.0","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-11","7.83",,"0.00",,,"73","85","69","  260","  260","21.9","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-12","11.63",,"0.00",,,"70","74","65","  260","  270","19.9","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-13","11.41",,"0.00",,,"68","74","65","  260","  240","19.9","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-14","9.40",,"0.00",,,"68","74","63","  270","  270","19.9","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-15","7.61",,"0.00",,,"68","74","64","  270","  260","16.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-16","7.16",,"0.00",,,"69","76","64","  270","  280","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-17","8.72",,"0.00",,,"68","73","65","  270","  270","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-18","7.83",,"0.00",,,"67","73","64","  260","  250","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-19","6.71",,"0.00",,,"69","75","65","  280","  280","16.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-20","7.83",,"0.00",,,"69","77","63","  280","  240","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-21","10.74",,"0.02",,,"68","71","62","  270","  280","23.0","28.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-22","10.29",,"0.00",,,"65","72","58","  270","  280","21.9","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-23","6.93",,"0.00",,,"64","72","56","  270","  260","17.0","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-24","7.16",,"0.00",,,"67","80","58","  260","  250","19.9","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-25","6.93",,"0.00",,,"72","85","60","  270","  260","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-26","6.26",,"0.00",,,"71","81","61","  260","  250","14.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-27","6.93",,"0.00",,,"69","78","61","  260","  240","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-28","5.82",,"0.00",,,"68","78","62","  250","  280","17.0","19.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-29","7.61",,"0.00",,,"70","78","63","  250","  260","18.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-09-30","6.71",,"0.00",,,"69","76","61","  280","  280","16.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-01","6.71",,"0.00",,,"68","75","64","  260","  270","16.1","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-02","7.61",,"0.00",,,"68","75","61","  270","  250","16.1","23.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-03","6.93",,"0.00",,,"67","73","62","  260","  250","17.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-04","8.05",,"0.00",,,"66","74","61","  270","  270","21.0","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-05","6.71",,"0.00",,,"67","78","58","  260","  270","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-06","5.82",,"0.00",,,"69","86","59","  260","  290","16.1","25.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-07","6.04",,"0.00",,,"73","87","60","  250","  260","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-08","7.38",,"0.00",,,"69","78","61","  250","  140","15.0","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-09","5.82",,"0.00",,,"69","84","64","  260","  280","14.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-10","7.16",,"0.00",,,"69","78","60","  260","  260","19.9","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-11","7.16",,"0.00",,,"66","70","62","  270","  250","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-12","7.83",,"0.00",,,"66","71","61","  270","  270","19.9","23.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-13","6.71",,"0.00",,,"65","72","60","  260","  260","16.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-14","5.37",,"0.00",,,"67","78","60","  260","  280","16.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-15","8.05",,"0.00",,,"73","95","60","  270","   10","15.0","18.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-16","5.59",,"0.00",,,"76","90","66","  260","  260","19.9","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-17","5.82",,"0.00",,,"75","89","66","  250","  260","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-18","7.16",,"0.00",,,"73","80","65","  270","  270","18.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-19","6.49",,"0.00",,,"69","73","64","  270","  230","16.1","21.9"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-20","10.51",,"0.00",,,"67","71","63","  250","  260","21.9","27.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-21","6.04",,"0.00",,,"67","76","61","  260","  280","17.0","21.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-22","6.04",,"0.00",,,"72","87","60","  270","  270","15.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-23","4.03",,"0.00",,,"79","101","67","  270","  280","14.1","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-24","3.80",,"0.00",,,"84","104","67","  250","  240","14.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-25","4.92",,"0.00",,,"86","100","70","  260","  280","14.1","16.1"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-26","6.04",,"0.00",,,"77","90","67","  230","  230","15.0","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-27","6.71",,"0.00",,,"71","77","61","  260","  280","14.1","17.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-28","6.71",,"0.00",,,"65","70","61","  270","  280","15.0","19.0"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2017-10-29","5.82",,"0.00",,,"64","71","61","  260","  260","14.1","17.0"
